store_id,product_id,current_stock,in_transit_stock,reserved_stock,target_stock_level,reorder_point,capital_allocated,weeks_of_cover
STORE_23,PROD_036,2,0,0,3,2,29000.0,2.17
STORE_23,PROD_037,3,0,0,3,2,58500.0,4.59
STORE_23,PROD_038,4,0,0,3,2,108000.0,4.33
STORE_23,PROD_039,0,0,0,0,2,0.0,0.0
STORE_23,PROD_040,1,0,0,1,2,42000.0,10.0
STORE_23,PROD_041,1,0,0,1,2,46000.0,10.0
STORE_23,PROD_042,1,0,0,1,2,50000.0,10.0
STORE_23,PROD_043,0,0,0,0,2,0.0,0.0
STORE_23,PROD_044,1,0,0,1,2,58000.0,10.0
STORE_23,PROD_045,1,0,0,1,2,35000.0,10.0
STORE_23,PROD_046,1,0,0,1,2,40000.0,10.0
STORE_23,PROD_047,1,0,0,1,2,44000.0,10.0
STORE_23,PROD_048,1,0,0,1,2,48000.0,10.0
STORE_23,PROD_049,1,0,0,1,2,52000.0,10.0
STORE_23,PROD_050,1,0,0,1,2,43000.0,10.0
STORE_23,PROD_051,0,0,0,0,2,0.0,0.0
STORE_23,PROD_052,1,0,0,1,2,39000.0,10.0
STORE_23,PROD_053,0,0,0,0,2,0.0,0.0
STORE_23,PROD_054,0,0,0,0,2,0.0,0.0
STORE_23,PROD_055,0,0,0,0,2,0.0,0.0
STORE_23,PROD_056,0,0,0,0,2,0.0,0.0
STORE_23,PROD_057,0,0,0,0,2,0.0,0.0
STORE_23,PROD_058,0,0,0,0,2,0.0,0.0
STORE_23,PROD_059,0,0,0,0,2,0.0,0.0
STORE_23,PROD_060,0,0,0,0,2,0.0,0.0
STORE_24,PROD_001,6,0,0,6,3,39000.0,3.35
STORE_24,PROD_002,6,0,0,6,3,51000.0,4.73
STORE_24,PROD_003,3,0,0,3,2,21600.0,7.09
STORE_24,PROD_004,3,0,0,3,2,23400.0,5.38
STORE_24,PROD_005,0,0,0,0,2,0.0,0.0
STORE_24,PROD_006,6,0,0,5,2,37200.0,3.32
STORE_24,PROD_007,4,0,0,6,3,36000.0,2.31
STORE_24,PROD_008,5,0,0,6,3,47500.0,3.94
STORE_24,PROD_009,4,0,0,5,2,44000.0,2.26
STORE_24,PROD_010,4,0,0,5,2,48000.0,3.1
STORE_24,PROD_011,4,0,0,3,2,42000.0,9.04
STORE_24,PROD_012,4,0,0,3,2,44800.0,7.17
STORE_24,PROD_013,5,0,0,5,2,41000.0,2.8
STORE_24,PROD_014,6,0,0,6,3,61200.0,4.59
STORE_24,PROD_015,3,0,0,3,2,29400.0,5.38
STORE_24,PROD_016,6,0,0,5,2,69000.0,4.46
STORE_24,PROD_017,1,0,0,1,2,6800.0,10.0
STORE_24,PROD_018,3,0,0,3,2,22200.0,4.88
STORE_24,PROD_019,3,0,0,3,2,42000.0,8.67
STORE_24,PROD_020,3,0,0,4,2,46500.0,2.44
STORE_24,PROD_021,4,0,0,4,2,72000.0,3.06
STORE_24,PROD_022,4,0,0,4,2,82000.0,3.65
STORE_24,PROD_023,2,0,0,2,2,44000.0,5.47
STORE_24,PROD_024,2,0,0,2,2,49000.0,4.33
STORE_24,PROD_025,4,0,0,4,2,66000.0,3.41
STORE_24,PROD_026,3,0,0,4,2,57000.0,2.44
STORE_24,PROD_027,4,0,0,4,2,104000.0,3.85
STORE_24,PROD_028,4,0,0,5,2,112000.0,3.92
STORE_24,PROD_029,5,0,0,4,2,150000.0,3.94
STORE_24,PROD_030,1,0,0,1,2,25000.0,10.0
STORE_24,PROD_031,6,0,0,5,2,105000.0,5.67
STORE_24,PROD_032,2,0,0,2,2,42000.0,4.33
STORE_24,PROD_033,4,0,0,4,2,92000.0,3.01
STORE_24,PROD_034,3,0,0,3,2,48000.0,8.21
STORE_24,PROD_035,2,0,0,2,2,34400.0,4.73
STORE_24,PROD_036,3,0,0,4,2,43500.0,2.4
STORE_24,PROD_037,4,0,0,4,2,78000.0,3.92
STORE_24,PROD_038,3,0,0,4,2,81000.0,2.6
STORE_24,PROD_039,1,0,0,1,2,38000.0,7.43
STORE_24,PROD_040,3,0,0,3,2,126000.0,3.55
STORE_24,PROD_041,2,0,0,3,2,92000.0,2.36
STORE_24,PROD_042,2,0,0,3,2,100000.0,3.47
STORE_24,PROD_043,1,0,0,1,2,54000.0,8.67
STORE_24,PROD_044,1,0,0,1,2,58000.0,4.0
STORE_24,PROD_045,4,0,0,4,2,140000.0,4.62
STORE_24,PROD_046,2,0,0,3,2,80000.0,2.36
STORE_24,PROD_047,3,0,0,3,2,132000.0,5.2
STORE_24,PROD_048,4,0,0,3,2,192000.0,6.71
STORE_24,PROD_049,1,0,0,1,2,52000.0,4.0
STORE_24,PROD_050,2,0,0,2,2,86000.0,3.35
STORE_24,PROD_051,1,0,0,1,2,37000.0,10.0
STORE_24,PROD_052,1,0,0,1,2,39000.0,4.33
STORE_24,PROD_053,0,0,0,0,2,0.0,0.0
STORE_24,PROD_054,1,0,0,1,2,82000.0,10.0
STORE_24,PROD_055,0,0,0,0,2,0.0,0.0
STORE_24,PROD_056,1,0,0,1,2,102000.0,10.0
STORE_24,PROD_057,0,0,0,0,2,0.0,0.0
STORE_24,PROD_058,1,0,0,1,2,118000.0,10.0
STORE_24,PROD_059,1,0,0,1,2,78000.0,10.0
STORE_24,PROD_060,1,0,0,1,2,85000.0,10.0
STORE_25,PROD_001,5,0,0,5,2,32500.0,2.74
STORE_25,PROD_002,6,0,0,6,3,51000.0,4.66
STORE_25,PROD_003,3,0,0,4,2,21600.0,6.5
STORE_25,PROD_004,4,0,0,4,2,31200.0,5.78
STORE_25,PROD_005,0,0,0,0,2,0.0,0.0
STORE_25,PROD_006,6,0,0,7,3,37200.0,3.32
STORE_25,PROD_007,6,0,0,6,3,54000.0,3.25
STORE_25,PROD_008,9,0,0,7,3,85500.0,6.69
STORE_25,PROD_009,4,0,0,5,2,44000.0,2.14
STORE_25,PROD_010,6,0,0,6,3,72000.0,4.46
STORE_25,PROD_011,4,0,0,4,2,42000.0,6.71
STORE_25,PROD_012,2,0,0,2,2,22400.0,3.47
STORE_25,PROD_013,6,0,0,6,3,49200.0,3.28
STORE_25,PROD_014,7,0,0,6,3,71400.0,5.2
STORE_25,PROD_015,3,0,0,3,2,29400.0,5.03
STORE_25,PROD_016,5,0,0,5,2,57500.0,3.71
STORE_25,PROD_017,1,0,0,1,2,6800.0,10.0
STORE_25,PROD_018,4,0,0,5,2,29600.0,5.78
STORE_25,PROD_019,4,0,0,3,2,56000.0,11.56
STORE_25,PROD_020,4,0,0,4,2,62000.0,2.81
STORE_25,PROD_021,4,0,0,6,3,72000.0,2.67
STORE_25,PROD_022,5,0,0,4,2,102500.0,4.41
STORE_25,PROD_023,3,0,0,3,2,66000.0,7.09
STORE_25,PROD_024,2,0,0,2,2,49000.0,4.16
STORE_25,PROD_025,4,0,0,4,2,66000.0,2.81
STORE_25,PROD_026,6,0,0,5,2,114000.0,4.22
STORE_25,PROD_027,5,0,0,4,2,130000.0,4.56
STORE_25,PROD_028,5,0,0,5,2,140000.0,4.48
STORE_25,PROD_029,5,0,0,5,2,150000.0,3.51
STORE_25,PROD_030,1,0,0,1,2,25000.0,10.0
STORE_25,PROD_031,5,0,0,4,2,87500.0,4.41
STORE_25,PROD_032,2,0,0,2,2,42000.0,4.52
STORE_25,PROD_033,4,0,0,5,2,92000.0,2.51
STORE_25,PROD_034,3,0,0,3,2,48000.0,7.8
STORE_25,PROD_035,2,0,0,2,2,34400.0,4.73
STORE_25,PROD_036,4,0,0,4,2,58000.0,2.74
STORE_25,PROD_037,5,0,0,5,2,97500.0,4.19
STORE_25,PROD_038,4,0,0,5,2,108000.0,2.85
STORE_25,PROD_039,1,0,0,1,2,38000.0,5.2
STORE_25,PROD_040,3,0,0,3,2,126000.0,3.47
STORE_25,PROD_041,2,0,0,3,2,92000.0,2.31
STORE_25,PROD_042,3,0,0,3,2,150000.0,4.73
STORE_25,PROD_043,1,0,0,1,2,54000.0,6.5
STORE_25,PROD_044,1,0,0,2,2,58000.0,3.71
STORE_25,PROD_045,3,0,0,3,2,105000.0,3.39
STORE_25,PROD_046,3,0,0,4,2,120000.0,3.39
STORE_25,PROD_047,2,0,0,2,2,88000.0,3.25
STORE_25,PROD_048,2,0,0,3,2,96000.0,3.25
STORE_25,PROD_049,1,0,0,1,2,52000.0,4.0
STORE_25,PROD_050,2,0,0,2,2,86000.0,3.25
STORE_25,PROD_051,1,0,0,2,2,37000.0,4.33
STORE_25,PROD_052,2,0,0,2,2,78000.0,8.0
STORE_25,PROD_053,0,0,0,0,2,0.0,0.0
STORE_25,PROD_054,1,0,0,1,2,82000.0,5.78
STORE_25,PROD_055,0,0,0,0,2,0.0,0.0
STORE_25,PROD_056,1,0,0,1,2,102000.0,4.73
STORE_25,PROD_057,0,0,0,0,2,0.0,0.0
STORE_25,PROD_058,1,0,0,1,2,118000.0,10.0
STORE_25,PROD_059,1,0,0,1,2,78000.0,4.73
STORE_25,PROD_060,1,0,0,1,2,85000.0,6.5
